,id_dite,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
2307,2307,Monika Vondráčková,F,2020-01-11,127,,True,False
2308,2308,Monika Zábranská,F,2019-11-02,114,,True,False
2309,2309,Monika Marečková,F,2021-04-16,35,,True,False
2310,2310,Monika Rýdlová,F,2018-02-06,99,,True,False
2311,2311,Monika Benešová,F,2016-11-29,85,,True,False
2312,2312,Monika Kopecká,F,2018-12-08,127,,True,False
2313,2313,Monika Křenková,F,2017-08-18,11,,True,False
2314,2314,Monika Vlčková,F,2017-02-23,13,,True,False
2315,2315,Monika Tomášková,F,2020-10-01,113,,True,False
2316,2316,Monika Havlíčková,F,2017-07-12,68,,True,False
2317,2317,Monika Tesařová,F,2017-01-07,126,,True,False
2318,2318,Monika Kočová,F,2017-06-12,132,,True,False
2319,2319,Monika Šťastná,F,2021-06-16,105,,True,False
2320,2320,Natálie Nováková,F,2018-07-02,6,,True,False
2321,2321,Natálie Svobodová,F,2019-09-18,51,,False,False
2322,2322,Natálie Novotná,F,2018-10-01,47,,True,False
2323,2323,Natálie Dvořáková,F,2017-01-21,89,,True,False
2324,2324,Natálie Černá,F,2020-10-05,29,,True,False
2325,2325,Natálie Procházková,F,2020-11-13,9,,True,False
2326,2326,Natálie Kučerová,F,2020-12-30,111,,True,False
2327,2327,Natálie Veselá,F,2020-09-19,42,13.0,True,False
2328,2328,Natálie Horáková,F,2021-03-06,14,,True,False
2329,2329,Natálie Němcová,F,2017-09-20,30,,True,False
2330,2330,Natálie Křížová,F,2017-05-29,45,,True,False
2331,2331,Natálie Malá,F,2017-11-05,42,,True,False
2332,2332,Natálie Pospíšilová,F,2017-07-14,13,,True,False
2333,2333,Natálie Marešová,F,2019-07-30,11,,True,False
2334,2334,Natálie Růžičková,F,2017-07-10,122,,True,False
2335,2335,Natálie Bílá,F,2021-07-12,111,,True,False
2336,2336,Natálie Konečná,F,2016-11-05,79,,True,False
2337,2337,Natálie Kadlecová,F,2017-02-22,104,,True,False
2338,2338,Natálie Tichá,F,2020-02-07,98,,True,False
2339,2339,Natálie Matějová,F,2016-10-26,9,,True,False
2340,2340,Natálie Jelínková,F,2019-12-28,88,,True,False
2341,2341,Natálie Urbanová,F,2018-12-04,1,,True,False
2342,2342,Natálie Hájková,F,2021-01-26,127,,True,False
2343,2343,Natálie Pechová,F,2018-08-12,27,,True,False
2344,2344,Natálie Šimková,F,2016-06-22,72,,True,False
2345,2345,Natálie Hlaváčková,F,2019-10-09,85,,True,False
2346,2346,Natálie Králová,F,2016-06-15,31,,True,False
2347,2347,Natálie Vondráčková,F,2017-09-07,49,,False,False
2348,2348,Natálie Zábranská,F,2019-05-30,41,,False,False
2349,2349,Natálie Marečková,F,2019-02-07,74,,True,False
2350,2350,Natálie Rýdlová,F,2019-06-28,74,,True,False
2351,2351,Natálie Benešová,F,2016-06-08,98,,True,False
2352,2352,Natálie Kopecká,F,2017-03-31,103,,True,False
2353,2353,Natálie Křenková,F,2016-06-10,52,,True,False
2354,2354,Natálie Vlčková,F,2016-09-24,81,,True,False
2355,2355,Natálie Tomášková,F,2020-05-16,103,,True,False
2356,2356,Natálie Havlíčková,F,2018-10-22,121,,True,False
2357,2357,Natálie Tesařová,F,2017-01-06,50,,True,False
2358,2358,Natálie Kočová,F,2019-12-17,103,,True,False
2359,2359,Natálie Šťastná,F,2018-01-30,77,,True,False
2360,2360,Nikola Nováková,F,2017-06-03,43,,True,False
2361,2361,Nikola Svobodová,F,2020-01-12,94,,True,False
2362,2362,Nikola Novotná,F,2020-07-22,26,,True,False
2363,2363,Nikola Dvořáková,F,2018-12-27,6,,True,False
2364,2364,Nikola Černá,F,2020-03-12,99,,True,False
2365,2365,Nikola Procházková,F,2019-11-22,17,,True,False
2366,2366,Nikola Kučerová,F,2018-01-01,9,,True,False
2367,2367,Nikola Veselá,F,2017-06-09,60,,True,False
2368,2368,Nikola Horáková,F,2018-09-06,107,,True,False
2369,2369,Nikola Němcová,F,2021-03-03,30,,True,False
2370,2370,Nikola Křížová,F,2017-01-24,65,,True,False
2371,2371,Nikola Malá,F,2017-07-09,63,,True,False
2372,2372,Nikola Pospíšilová,F,2016-12-27,30,,False,False
2373,2373,Nikola Marešová,F,2018-01-10,24,,True,False
2374,2374,Nikola Růžičková,F,2020-11-15,4,,True,False
2375,2375,Nikola Bílá,F,2021-07-20,117,94.0,True,False
2376,2376,Nikola Konečná,F,2021-06-15,29,,True,False
2377,2377,Nikola Kadlecová,F,2018-04-16,116,,True,False
2378,2378,Nikola Tichá,F,2019-03-18,0,,True,False
2379,2379,Nikola Matějová,F,2021-03-20,36,12.0,True,False
2380,2380,Nikola Jelínková,F,2018-02-01,66,,False,False
2381,2381,Nikola Urbanová,F,2017-05-28,106,,True,False
2382,2382,Nikola Hájková,F,2018-12-05,70,,True,False
2383,2383,Nikola Pechová,F,2019-01-20,111,,True,False
2384,2384,Nikola Šimková,F,2018-05-01,25,,True,False
2385,2385,Nikola Hlaváčková,F,2019-01-04,18,,True,False
2386,2386,Nikola Králová,F,2017-11-02,54,,True,False
2387,2387,Nikola Vondráčková,F,2016-12-27,49,,True,True
2388,2388,Nikola Zábranská,F,2019-02-28,9,,True,True
2389,2389,Nikola Marečková,F,2018-01-14,68,,True,False
2390,2390,Nikola Rýdlová,F,2019-09-30,58,,True,False
2391,2391,Nikola Benešová,F,2016-11-14,56,,True,False
2392,2392,Nikola Kopecká,F,2018-04-27,73,,True,False
2393,2393,Nikola Křenková,F,2020-06-14,112,,True,False
2394,2394,Nikola Vlčková,F,2019-04-02,127,,False,False
2395,2395,Nikola Tomášková,F,2020-07-29,37,48.0,True,False
2396,2396,Nikola Havlíčková,F,2020-06-10,134,,True,False
2397,2397,Nikola Tesařová,F,2018-02-13,14,,True,False
2398,2398,Nikola Kočová,F,2020-08-26,112,,True,False
2399,2399,Nikola Šťastná,F,2020-07-08,97,,True,False
2400,2400,Patricia Nováková,F,2020-04-09,59,,True,False
2401,2401,Patricia Svobodová,F,2018-02-04,100,,True,False
2402,2402,Patricia Novotná,F,2018-03-25,68,,True,False
2403,2403,Patricia Dvořáková,F,2017-11-28,63,,True,False
2404,2404,Patricia Černá,F,2021-06-09,93,,True,True
2405,2405,Patricia Procházková,F,2018-08-16,38,,False,False
2406,2406,Patricia Kučerová,F,2019-03-11,83,,True,False
2407,2407,Patricia Veselá,F,2019-07-27,0,,True,False
2408,2408,Patricia Horáková,F,2021-07-18,75,5.0,True,False
2409,2409,Patricia Němcová,F,2016-07-30,16,,True,False
2410,2410,Patricia Křížová,F,2018-05-08,11,31.0,True,False
2411,2411,Patricia Malá,F,2020-03-20,57,,True,False
2412,2412,Patricia Pospíšilová,F,2019-05-25,113,,True,False
2413,2413,Patricia Marešová,F,2021-03-21,116,,True,False
2414,2414,Patricia Růžičková,F,2020-02-08,134,,True,False
2415,2415,Patricia Bílá,F,2018-05-21,15,,True,False
2416,2416,Patricia Konečná,F,2018-07-11,59,82.0,True,False
2417,2417,Patricia Kadlecová,F,2021-05-12,100,,True,False
2418,2418,Patricia Tichá,F,2018-11-28,128,,True,False
2419,2419,Patricia Matějová,F,2018-05-10,91,,True,False
2420,2420,Patricia Jelínková,F,2020-08-18,105,,True,False
2421,2421,Patricia Urbanová,F,2018-01-05,128,,True,False
2422,2422,Patricia Hájková,F,2021-06-24,85,,True,False
2423,2423,Patricia Pechová,F,2021-02-13,95,,True,False
2424,2424,Patricia Šimková,F,2018-10-01,75,,True,False
2425,2425,Patricia Hlaváčková,F,2018-12-30,109,,True,True
2426,2426,Patricia Králová,F,2021-01-02,15,,True,False
2427,2427,Patricia Vondráčková,F,2019-05-28,91,,True,False
2428,2428,Patricia Zábranská,F,2018-03-12,97,,True,False
2429,2429,Patricia Marečková,F,2021-02-26,116,,True,False
2430,2430,Patricia Rýdlová,F,2019-01-28,1,,True,False
2431,2431,Patricia Benešová,F,2020-12-21,131,,True,False
2432,2432,Patricia Kopecká,F,2017-11-03,124,,True,False
2433,2433,Patricia Křenková,F,2020-10-30,43,,True,False
2434,2434,Patricia Vlčková,F,2020-09-30,89,,True,False
2435,2435,Patricia Tomášková,F,2017-10-31,93,,True,False
2436,2436,Patricia Havlíčková,F,2018-08-01,96,,True,False
2437,2437,Patricia Tesařová,F,2017-04-22,44,,True,False
2438,2438,Patricia Kočová,F,2019-12-28,58,,True,False
2439,2439,Patricia Šťastná,F,2017-10-01,37,,True,False
2440,2440,Pavlína Nováková,F,2016-12-28,24,,True,False
2441,2441,Pavlína Svobodová,F,2017-05-02,100,,True,False
2442,2442,Pavlína Novotná,F,2017-11-23,92,,True,False
2443,2443,Pavlína Dvořáková,F,2021-07-03,38,,True,False
2444,2444,Pavlína Černá,F,2019-03-12,80,,True,False
2445,2445,Pavlína Procházková,F,2019-08-23,97,,True,False
2446,2446,Pavlína Kučerová,F,2020-11-01,43,,True,False
2447,2447,Pavlína Veselá,F,2017-11-18,70,,True,False
2448,2448,Pavlína Horáková,F,2016-06-01,2,,True,False
2449,2449,Pavlína Němcová,F,2018-04-10,56,,True,False
2450,2450,Pavlína Křížová,F,2019-05-09,35,,True,False
2451,2451,Pavlína Malá,F,2018-09-06,65,,False,False
2452,2452,Pavlína Pospíšilová,F,2020-07-31,91,,True,False
2453,2453,Pavlína Marešová,F,2017-02-04,78,100.0,True,False
2454,2454,Pavlína Růžičková,F,2019-01-07,88,,True,False
2455,2455,Pavlína Bílá,F,2020-07-11,47,,True,False
2456,2456,Pavlína Konečná,F,2017-12-17,73,,True,False
2457,2457,Pavlína Kadlecová,F,2021-07-26,117,,True,False
2458,2458,Pavlína Tichá,F,2017-12-28,76,,True,False
2459,2459,Pavlína Matějová,F,2019-03-10,110,,True,False
2460,2460,Pavlína Jelínková,F,2021-01-19,66,,True,False
2461,2461,Pavlína Urbanová,F,2017-02-23,89,,True,False
2462,2462,Pavlína Hájková,F,2018-08-29,16,,True,False
2463,2463,Pavlína Pechová,F,2019-05-21,49,105.0,True,True
2464,2464,Pavlína Šimková,F,2016-10-11,12,,True,False
2465,2465,Pavlína Hlaváčková,F,2021-08-09,98,,False,False
2466,2466,Pavlína Králová,F,2018-09-24,103,,True,False
2467,2467,Pavlína Vondráčková,F,2020-03-07,131,,True,False
2468,2468,Pavlína Zábranská,F,2019-11-20,33,,True,False
2469,2469,Pavlína Marečková,F,2020-06-08,59,,True,False
2470,2470,Pavlína Rýdlová,F,2019-06-07,39,,True,False
2471,2471,Pavlína Benešová,F,2016-08-30,120,,True,False
2472,2472,Pavlína Kopecká,F,2017-06-11,33,,True,False
2473,2473,Pavlína Křenková,F,2017-08-06,114,133.0,True,False
2474,2474,Pavlína Vlčková,F,2018-11-09,56,,True,False
2475,2475,Pavlína Tomášková,F,2017-05-28,62,,True,False
2476,2476,Pavlína Havlíčková,F,2020-02-21,27,,True,False
2477,2477,Pavlína Tesařová,F,2018-05-27,72,,False,False
2478,2478,Pavlína Kočová,F,2018-07-29,92,,True,False
2479,2479,Pavlína Šťastná,F,2017-04-10,79,,True,False
2480,2480,Petra Nováková,F,2018-05-27,95,,True,False
2481,2481,Petra Svobodová,F,2018-09-17,31,,True,False
2482,2482,Petra Novotná,F,2019-02-02,122,,True,False
2483,2483,Petra Dvořáková,F,2020-04-07,85,,True,False
2484,2484,Petra Černá,F,2016-10-09,40,,True,False
2485,2485,Petra Procházková,F,2017-10-01,98,,True,False
2486,2486,Petra Kučerová,F,2017-01-03,35,,True,False
2487,2487,Petra Veselá,F,2021-01-20,95,,True,False
2488,2488,Petra Horáková,F,2018-08-30,105,,True,False
2489,2489,Petra Němcová,F,2018-10-18,22,,True,False
2490,2490,Petra Křížová,F,2017-07-12,95,,True,False
2491,2491,Petra Malá,F,2019-05-27,71,,True,False
2492,2492,Petra Pospíšilová,F,2020-01-19,102,98.0,False,False
2493,2493,Petra Marešová,F,2019-01-03,36,,True,False
2494,2494,Petra Růžičková,F,2016-09-17,5,,True,False
2495,2495,Petra Bílá,F,2019-02-03,31,,True,False
2496,2496,Petra Konečná,F,2021-06-01,123,,True,False
2497,2497,Petra Kadlecová,F,2020-10-15,101,,True,False
2498,2498,Petra Tichá,F,2021-01-17,28,,True,False
2499,2499,Petra Matějová,F,2019-10-04,36,,False,False
2500,2500,Petra Jelínková,F,2016-08-10,21,,True,False
2501,2501,Petra Urbanová,F,2017-12-15,55,,True,False
2502,2502,Petra Hájková,F,2017-07-20,44,90.0,True,False
2503,2503,Petra Pechová,F,2017-11-30,103,127.0,True,False
2504,2504,Petra Šimková,F,2020-09-16,101,,True,False
2505,2505,Petra Hlaváčková,F,2019-10-07,60,,True,False
2506,2506,Petra Králová,F,2016-08-31,134,,True,False
2507,2507,Petra Vondráčková,F,2017-02-10,57,101.0,True,False
2508,2508,Petra Zábranská,F,2016-10-18,72,,True,False
2509,2509,Petra Marečková,F,2020-10-18,20,,True,False
2510,2510,Petra Rýdlová,F,2017-04-30,37,,True,False
2511,2511,Petra Benešová,F,2019-06-24,72,,True,False
2512,2512,Petra Kopecká,F,2017-12-04,34,,True,False
2513,2513,Petra Křenková,F,2018-03-11,61,,True,False
2514,2514,Petra Vlčková,F,2021-06-14,65,,True,False
2515,2515,Petra Tomášková,F,2019-10-12,5,,True,False
2516,2516,Petra Havlíčková,F,2021-02-19,52,,True,False
2517,2517,Petra Tesařová,F,2020-04-27,110,,True,False
2518,2518,Petra Kočová,F,2020-01-25,69,129.0,True,False
2519,2519,Petra Šťastná,F,2018-12-15,14,,True,False
2520,2520,Renata Nováková,F,2018-01-27,81,,True,False
2521,2521,Renata Svobodová,F,2018-04-14,44,,True,False
2522,2522,Renata Novotná,F,2017-09-29,104,,False,False
2523,2523,Renata Dvořáková,F,2019-09-21,72,,True,False
2524,2524,Renata Černá,F,2020-01-14,25,,True,False
2525,2525,Renata Procházková,F,2021-08-16,14,,True,False
2526,2526,Renata Kučerová,F,2020-09-11,106,,False,False
2527,2527,Renata Veselá,F,2021-04-06,88,,True,True
2528,2528,Renata Horáková,F,2018-07-09,12,105.0,True,False
2529,2529,Renata Němcová,F,2020-01-29,45,,True,False
2530,2530,Renata Křížová,F,2019-06-04,118,,True,False
2531,2531,Renata Malá,F,2019-02-11,107,,False,False
2532,2532,Renata Pospíšilová,F,2019-12-18,114,,True,False
2533,2533,Renata Marešová,F,2017-06-21,36,,True,False
2534,2534,Renata Růžičková,F,2020-04-18,8,,True,True
2535,2535,Renata Bílá,F,2017-02-02,27,,True,False
2536,2536,Renata Konečná,F,2017-01-02,101,,True,False
2537,2537,Renata Kadlecová,F,2017-12-05,60,,True,False
2538,2538,Renata Tichá,F,2020-02-23,83,,True,False
2539,2539,Renata Matějová,F,2019-12-19,41,31.0,True,False
2540,2540,Renata Jelínková,F,2018-04-11,102,,True,False
2541,2541,Renata Urbanová,F,2021-03-09,75,,False,False
2542,2542,Renata Hájková,F,2016-09-30,21,,True,False
2543,2543,Renata Pechová,F,2016-09-01,52,,True,False
2544,2544,Renata Šimková,F,2019-04-28,132,,True,False
2545,2545,Renata Hlaváčková,F,2016-06-18,114,,True,False
2546,2546,Renata Králová,F,2018-02-24,67,,False,False
2547,2547,Renata Vondráčková,F,2018-10-18,13,,True,False
2548,2548,Renata Zábranská,F,2018-05-19,7,,True,True
2549,2549,Renata Marečková,F,2019-11-29,74,,True,False
2550,2550,Renata Rýdlová,F,2019-12-07,11,,True,False
2551,2551,Renata Benešová,F,2020-09-28,28,,True,False
2552,2552,Renata Kopecká,F,2019-11-06,117,,True,False
2553,2553,Renata Křenková,F,2019-08-11,3,,True,False
2554,2554,Renata Vlčková,F,2017-07-01,94,,True,False
2555,2555,Renata Tomášková,F,2017-06-07,114,,True,False
2556,2556,Renata Havlíčková,F,2021-03-22,44,,True,False
2557,2557,Renata Tesařová,F,2019-12-02,73,,True,False
2558,2558,Renata Kočová,F,2020-08-25,109,,True,False
2559,2559,Renata Šťastná,F,2021-05-10,120,,True,False
2560,2560,Simona Nováková,F,2020-06-14,32,,True,False
2561,2561,Simona Svobodová,F,2017-11-14,35,,True,True
2562,2562,Simona Novotná,F,2017-04-16,38,,True,False
2563,2563,Simona Dvořáková,F,2017-08-04,119,,True,False
2564,2564,Simona Černá,F,2021-05-29,23,,True,False
2565,2565,Simona Procházková,F,2016-06-19,116,,True,False
2566,2566,Simona Kučerová,F,2019-06-14,128,,True,False
2567,2567,Simona Veselá,F,2019-08-30,69,,True,False
2568,2568,Simona Horáková,F,2018-03-13,67,,True,False
2569,2569,Simona Němcová,F,2017-08-13,106,,True,False
2570,2570,Simona Křížová,F,2019-09-17,13,,True,False
2571,2571,Simona Malá,F,2018-03-27,81,,True,False
2572,2572,Simona Pospíšilová,F,2016-10-02,133,,True,True
2573,2573,Simona Marešová,F,2020-02-19,106,,False,False
2574,2574,Simona Růžičková,F,2018-04-06,2,,True,False
2575,2575,Simona Bílá,F,2020-02-17,43,,True,False
2576,2576,Simona Konečná,F,2018-12-26,29,,False,False
2577,2577,Simona Kadlecová,F,2016-09-25,22,,True,False
2578,2578,Simona Tichá,F,2020-04-03,11,,True,False
2579,2579,Simona Matějová,F,2019-10-07,58,,True,False
2580,2580,Simona Jelínková,F,2021-06-01,115,,True,True
2581,2581,Simona Urbanová,F,2018-01-18,122,,True,False
2582,2582,Simona Hájková,F,2016-12-10,43,,True,False
2583,2583,Simona Pechová,F,2018-02-21,83,,True,False
2584,2584,Simona Šimková,F,2019-08-16,118,,True,False
2585,2585,Simona Hlaváčková,F,2016-11-28,112,,True,False
2586,2586,Simona Králová,F,2017-03-10,53,,True,False
2587,2587,Simona Vondráčková,F,2018-11-05,28,,True,False
2588,2588,Simona Zábranská,F,2018-08-20,39,58.0,True,False
2589,2589,Simona Marečková,F,2020-08-10,40,,True,False
2590,2590,Simona Rýdlová,F,2020-11-10,119,75.0,True,False
2591,2591,Simona Benešová,F,2018-03-18,45,46.0,True,False
2592,2592,Simona Kopecká,F,2020-01-20,87,,True,False
2593,2593,Simona Křenková,F,2019-11-19,95,,True,False
2594,2594,Simona Vlčková,F,2017-09-24,12,,True,False
2595,2595,Simona Tomášková,F,2019-03-04,2,,True,False
2596,2596,Simona Havlíčková,F,2021-05-12,75,,False,False
2597,2597,Simona Tesařová,F,2019-02-24,90,,True,False
2598,2598,Simona Kočová,F,2021-06-02,117,,True,False
2599,2599,Simona Šťastná,F,2017-11-25,63,,True,False
2600,2600,Soňa Nováková,F,2017-10-17,121,,True,False
2601,2601,Soňa Svobodová,F,2018-06-19,89,,True,False
2602,2602,Soňa Novotná,F,2018-05-05,14,,True,False
2603,2603,Soňa Dvořáková,F,2017-07-28,75,,True,False
2604,2604,Soňa Černá,F,2020-09-03,115,,True,False
2605,2605,Soňa Procházková,F,2017-09-17,24,,True,True
2606,2606,Soňa Kučerová,F,2021-06-11,132,,True,False
2607,2607,Soňa Veselá,F,2018-03-18,26,,True,False
2608,2608,Soňa Horáková,F,2017-07-18,108,,True,False
2609,2609,Soňa Němcová,F,2018-05-07,84,,True,False
2610,2610,Soňa Křížová,F,2021-04-20,51,,True,False
2611,2611,Soňa Malá,F,2017-12-15,56,,True,False
2612,2612,Soňa Pospíšilová,F,2019-06-22,8,,True,False
2613,2613,Soňa Marešová,F,2019-09-25,66,,True,False
2614,2614,Soňa Růžičková,F,2021-07-21,22,,True,False
2615,2615,Soňa Bílá,F,2017-02-09,127,,True,False
2616,2616,Soňa Konečná,F,2021-07-23,82,,True,False
2617,2617,Soňa Kadlecová,F,2017-03-25,73,34.0,True,False
2618,2618,Soňa Tichá,F,2019-03-01,100,,True,False
2619,2619,Soňa Matějová,F,2016-10-27,66,,True,False
2620,2620,Soňa Jelínková,F,2017-03-27,26,,True,False
2621,2621,Soňa Urbanová,F,2019-12-05,29,,True,False
2622,2622,Soňa Hájková,F,2018-10-17,33,,True,False
2623,2623,Soňa Pechová,F,2019-05-10,57,,True,False
2624,2624,Soňa Šimková,F,2020-11-18,4,,False,False
2625,2625,Soňa Hlaváčková,F,2017-01-27,41,,True,False
2626,2626,Soňa Králová,F,2020-07-04,81,,True,False
2627,2627,Soňa Vondráčková,F,2016-09-17,49,,True,False
2628,2628,Soňa Zábranská,F,2020-06-07,51,,True,False
2629,2629,Soňa Marečková,F,2020-04-22,32,,True,False
2630,2630,Soňa Rýdlová,F,2020-01-14,123,,False,False
2631,2631,Soňa Benešová,F,2019-10-03,88,,True,False
2632,2632,Soňa Kopecká,F,2021-03-02,47,,True,False
2633,2633,Soňa Křenková,F,2020-08-13,5,,True,False
2634,2634,Soňa Vlčková,F,2019-03-23,100,,True,False
2635,2635,Soňa Tomášková,F,2020-04-12,48,,True,False
2636,2636,Soňa Havlíčková,F,2017-04-17,60,,True,False
2637,2637,Soňa Tesařová,F,2016-09-29,30,,True,False
2638,2638,Soňa Kočová,F,2017-11-13,34,,True,False
2639,2639,Soňa Šťastná,F,2021-05-11,10,,True,False
2640,2640,Tereza Nováková,F,2017-09-20,58,,True,False
2641,2641,Tereza Svobodová,F,2017-01-20,54,110.0,True,True
2642,2642,Tereza Novotná,F,2018-02-13,96,,True,False
2643,2643,Tereza Dvořáková,F,2016-11-03,4,,True,False
2644,2644,Tereza Černá,F,2019-08-03,102,,True,False
2645,2645,Tereza Procházková,F,2018-09-06,106,,True,False
2646,2646,Tereza Kučerová,F,2017-02-11,92,,True,False
2647,2647,Tereza Veselá,F,2018-11-11,15,,True,False
2648,2648,Tereza Horáková,F,2021-08-12,89,,True,False
2649,2649,Tereza Němcová,F,2018-09-28,44,,True,True
2650,2650,Tereza Křížová,F,2018-09-14,115,,True,False
2651,2651,Tereza Malá,F,2016-10-23,133,,True,False
2652,2652,Tereza Pospíšilová,F,2021-08-06,17,,True,False
2653,2653,Tereza Marešová,F,2018-02-13,109,,True,False
2654,2654,Tereza Růžičková,F,2018-03-08,124,,True,False
2655,2655,Tereza Bílá,F,2017-07-12,28,,True,False
2656,2656,Tereza Konečná,F,2016-12-09,2,,True,False
2657,2657,Tereza Kadlecová,F,2019-01-29,37,,True,False
2658,2658,Tereza Tichá,F,2020-06-24,42,,True,False
2659,2659,Tereza Matějová,F,2018-08-10,91,,True,False
2660,2660,Tereza Jelínková,F,2021-08-05,95,,True,False
2661,2661,Tereza Urbanová,F,2021-03-15,47,,True,False
2662,2662,Tereza Hájková,F,2018-11-23,49,,True,False
2663,2663,Tereza Pechová,F,2016-10-01,108,,True,False
2664,2664,Tereza Šimková,F,2016-08-12,50,,True,False
2665,2665,Tereza Hlaváčková,F,2017-08-16,53,,True,False
2666,2666,Tereza Králová,F,2017-12-14,19,,True,False
2667,2667,Tereza Vondráčková,F,2020-05-31,3,,True,False
2668,2668,Tereza Zábranská,F,2021-01-06,86,,True,False
2669,2669,Tereza Marečková,F,2021-05-12,37,,True,False
2670,2670,Tereza Rýdlová,F,2021-04-09,72,,True,False
2671,2671,Tereza Benešová,F,2019-04-12,8,,True,False
2672,2672,Tereza Kopecká,F,2017-06-27,75,,True,False
2673,2673,Tereza Křenková,F,2018-12-17,61,,True,False
2674,2674,Tereza Vlčková,F,2019-08-10,6,,True,False
2675,2675,Tereza Tomášková,F,2020-05-10,80,,True,False
2676,2676,Tereza Havlíčková,F,2018-08-13,56,,True,False
2677,2677,Tereza Tesařová,F,2017-01-15,28,,True,False
2678,2678,Tereza Kočová,F,2017-08-09,6,,True,False
2679,2679,Tereza Šťastná,F,2021-08-25,40,,True,False
2680,2680,Veronika Nováková,F,2019-07-15,43,,True,False
2681,2681,Veronika Svobodová,F,2019-12-05,98,,True,True
2682,2682,Veronika Novotná,F,2021-08-15,103,,True,False
2683,2683,Veronika Dvořáková,F,2017-07-25,121,7.0,True,False
2684,2684,Veronika Černá,F,2021-08-24,27,,True,False
2685,2685,Veronika Procházková,F,2021-01-02,32,,True,False
2686,2686,Veronika Kučerová,F,2019-07-18,65,,True,False
2687,2687,Veronika Veselá,F,2017-09-15,27,,True,False
2688,2688,Veronika Horáková,F,2017-11-04,120,,True,False
2689,2689,Veronika Němcová,F,2016-09-10,59,,True,False
2690,2690,Veronika Křížová,F,2020-12-28,51,,True,False
2691,2691,Veronika Malá,F,2020-12-18,59,,True,False
2692,2692,Veronika Pospíšilová,F,2019-03-13,96,,True,False
2693,2693,Veronika Marešová,F,2019-05-26,20,,True,False
2694,2694,Veronika Růžičková,F,2020-07-13,36,,False,False
2695,2695,Veronika Bílá,F,2020-09-09,125,,True,False
2696,2696,Veronika Konečná,F,2020-12-14,69,,True,False
2697,2697,Veronika Kadlecová,F,2019-04-06,60,,True,False
2698,2698,Veronika Tichá,F,2017-02-04,15,,True,False
2699,2699,Veronika Matějová,F,2016-09-11,30,,True,False
2700,2700,Veronika Jelínková,F,2016-12-13,45,,True,False
2701,2701,Veronika Urbanová,F,2017-08-15,17,,True,False
2702,2702,Veronika Hájková,F,2019-07-27,51,,True,False
2703,2703,Veronika Pechová,F,2019-04-24,87,,True,False
2704,2704,Veronika Šimková,F,2020-06-10,3,,True,False
2705,2705,Veronika Hlaváčková,F,2018-05-05,46,,True,False
2706,2706,Veronika Králová,F,2016-08-10,87,,True,False
2707,2707,Veronika Vondráčková,F,2016-11-04,73,,True,False
2708,2708,Veronika Zábranská,F,2018-10-08,100,,True,False
2709,2709,Veronika Marečková,F,2016-06-12,33,20.0,True,False
2710,2710,Veronika Rýdlová,F,2020-02-09,42,,True,False
2711,2711,Veronika Benešová,F,2018-12-19,103,,True,False
2712,2712,Veronika Kopecká,F,2019-07-29,84,,True,False
2713,2713,Veronika Křenková,F,2018-06-22,130,,True,False
2714,2714,Veronika Vlčková,F,2018-07-24,96,,True,False
2715,2715,Veronika Tomášková,F,2020-09-24,78,,True,False
2716,2716,Veronika Havlíčková,F,2020-06-23,132,,True,False
2717,2717,Veronika Tesařová,F,2019-05-04,23,,True,False
2718,2718,Veronika Kočová,F,2017-07-26,120,,True,False
2719,2719,Veronika Šťastná,F,2021-02-06,78,,True,False
2720,2720,Zdeňka Nováková,F,2020-12-05,15,,True,False
2721,2721,Zdeňka Svobodová,F,2017-03-23,16,,True,False
2722,2722,Zdeňka Novotná,F,2020-12-16,12,,True,False
2723,2723,Zdeňka Dvořáková,F,2018-07-08,33,,True,False
2724,2724,Zdeňka Černá,F,2017-12-13,5,,True,False
2725,2725,Zdeňka Procházková,F,2020-05-18,30,,True,False
2726,2726,Zdeňka Kučerová,F,2016-12-11,117,,True,False
2727,2727,Zdeňka Veselá,F,2016-12-23,26,,True,False
2728,2728,Zdeňka Horáková,F,2017-05-12,63,,True,False
2729,2729,Zdeňka Němcová,F,2016-07-26,12,,True,False
2730,2730,Zdeňka Křížová,F,2019-04-06,42,,True,False
2731,2731,Zdeňka Malá,F,2021-03-18,95,,True,False
2732,2732,Zdeňka Pospíšilová,F,2018-04-28,62,,True,False
2733,2733,Zdeňka Marešová,F,2017-05-01,85,,True,False
2734,2734,Zdeňka Růžičková,F,2020-02-06,134,,True,False
2735,2735,Zdeňka Bílá,F,2020-07-16,44,,True,False
2736,2736,Zdeňka Konečná,F,2020-05-12,28,,True,False
2737,2737,Zdeňka Kadlecová,F,2018-04-01,6,14.0,True,False
2738,2738,Zdeňka Tichá,F,2020-01-24,34,,True,False
2739,2739,Zdeňka Matějová,F,2017-02-16,124,,True,False
2740,2740,Zdeňka Jelínková,F,2017-04-12,55,,True,False
2741,2741,Zdeňka Urbanová,F,2018-02-26,75,,True,False
2742,2742,Zdeňka Hájková,F,2016-11-12,40,,True,False
2743,2743,Zdeňka Pechová,F,2020-03-23,48,,True,False
2744,2744,Zdeňka Šimková,F,2020-07-28,116,,True,False
2745,2745,Zdeňka Hlaváčková,F,2017-04-23,38,,False,False
