,dite_id,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
3484,3484,Simona Test Zábranská,F,2021-03-06,4,-1,True,False
2466,2466,Eva Test Tichá,F,2021-04-06,121,-1,True,False
1167,1167,Anton Test Fiala,M,2022-02-06,39,-1,True,False
637,637,Václav Test Soukup,M,2020-08-21,85,-1,True,False
3723,3723,Zuzana Test Vondráčková,F,2021-07-21,56,-1,True,False
2165,2165,Josef Test Procházka,M,2020-03-22,26,-1,True,False
2478,2478,Eva Test Rýdlová,F,2020-10-29,34,-1,True,False
1719,1719,Erik Test Starý,M,2022-08-17,133,-1,True,False
328,328,Pavel Test Martínek,M,2022-07-23,108,-1,True,False
2788,2788,Klára Test Černá,F,2021-08-13,136,-1,True,False
2753,2753,Kateřina Test Kadlecová,F,2018-02-12,-1,-1,False,False
3430,3430,Renata Test Hájková,F,2020-05-16,104,-1,True,False
1381,1381,Richard Test Pekař,M,2019-08-01,-1,-1,False,False
738,738,Radim Test Beneš,M,2021-07-16,43,-1,True,False
3942,3942,Dominika Test Kučerová,F,2021-08-06,126,-1,True,False
4204,4204,Lenka Test Zábranská,F,2022-06-26,11,-1,True,False
1740,1740,Matúš Test Urban,M,2022-06-30,65,-1,True,False
1411,1411,Igor Test Bílý,M,2019-07-06,-1,-1,False,False
1269,1269,Andrej Test Svatoš,M,2022-03-19,82,-1,True,False
2124,2124,Jindřich Test Urban,M,2021-10-17,12,-1,True,False
3037,3037,Marta Test Marešová,F,2021-06-15,118,-1,True,False
3340,3340,Pavlína Test Zábranská,F,2021-03-12,29,-1,True,False
2846,2846,Lenka Test Růžičková,F,2022-07-02,12,-1,True,False
152,152,Jiří Test Horák,M,2020-10-03,106,-1,True,False
1213,1213,Peter Test Soukup,M,2021-04-13,132,-1,True,False
776,776,Jaroslav Test Horák,M,2019-08-11,-1,-1,False,False
2113,2113,Jindřich Test Svoboda,M,2022-08-16,62,-1,True,False
1128,1128,Ivan Test Tomáš,M,2019-03-31,-1,-1,False,False
1030,1030,Milan Test Mareš,M,2021-11-11,65,-1,True,False
3230,3230,Nikola Test Růžičková,F,2020-02-23,3,-1,True,False
1557,1557,Juraj Test Svatoš,M,2019-10-28,125,-1,True,False
246,246,Michal Test Kovařík,M,2021-06-14,106,-1,True,False
873,873,Radek Test Němec,M,2019-12-20,32,-1,True,False
3896,3896,Daniela Test Horáková,F,2021-08-07,132,-1,True,False
1531,1531,Štefan Test Mareček,M,2020-10-25,55,-1,True,False
485,485,Adam Test Procházka,M,2018-05-23,-1,-1,False,False
728,728,Radim Test Horák,M,2022-03-31,53,63,True,False
3598,3598,Tereza Test Mrázková,F,2018-01-03,-1,-1,False,False
3308,3308,Patricia Test Švadlenková,F,2020-09-09,65,-1,True,False
3797,3797,Andrea Test Procházková,F,2021-09-05,9,-1,True,False
181,181,Jiří Test Pekař,M,2020-04-09,90,-1,True,False
4448,4448,Miloslava Test Kopecká,F,2021-03-29,77,71,True,False
684,684,Jáchym Test Urban,M,2020-11-03,117,46,True,False
1331,1331,Miroslav Test Navrátil,M,2020-01-26,122,-1,True,False
4411,4411,Květoslava Test Málková,F,2021-01-14,30,-1,True,False
74,74,Petr Test Konečný,M,2020-12-10,65,-1,True,False
3590,3590,Tereza Test Kočová,F,2022-07-20,114,-1,True,True
291,291,Pavel Test Dvořák,M,2020-11-14,131,-1,True,False
2048,2048,Miloslav Test Polák,M,2021-10-30,21,-1,True,False
3716,3716,Zuzana Test Jelínková,F,2021-08-22,59,59,True,False
77,77,Petr Test Kadlec,M,2021-09-15,113,-1,True,False
216,216,Martin Test Tomáš,M,2020-11-14,7,-1,True,False
2999,2999,Marcela Test Pechová,F,2020-09-27,104,-1,True,False
3143,3143,Monika Test Pechová,F,2021-01-19,23,-1,True,False
45,45,Jan Test Hajný,M,2021-06-19,97,-1,True,False
350,350,Lukáš Test Hájek,M,2020-09-07,117,-1,True,True
3717,3717,Zuzana Test Urbanová,F,2020-10-22,37,-1,True,True
1697,1697,Erik Test Růžička,M,2021-05-26,111,-1,True,False
1106,1106,Ivan Test Novotný,M,2021-04-24,127,-1,True,False
1519,1519,Štefan Test Horváth,M,2021-06-26,106,-1,True,False
3195,3195,Natálie Test Vondráčková,F,2021-03-09,82,-1,True,False
3180,3180,Natálie Test Pospíšilová,F,2022-01-10,65,-1,True,False
3228,3228,Nikola Test Pospíšilová,F,2020-12-29,10,-1,True,False
2548,2548,Helena Test Černá,F,2021-09-08,76,-1,True,False
1452,1452,Vladimír Test Urban,M,2020-03-03,55,55,True,False
2723,2723,Karolína Test Tomášková,F,2020-06-22,92,-1,True,False
2751,2751,Kateřina Test Bílá,F,2019-07-31,-1,-1,False,False
2910,2910,Lucia Test Rýdlová,F,2021-10-20,134,-1,True,False
568,568,Jakub Test Martínek,M,2020-11-04,42,-1,True,False
2598,2598,Ivana Test Kučerová,F,2022-04-10,15,-1,True,False
2517,2517,Hana Test Urbanová,F,2021-05-04,20,-1,True,False
211,211,Martin Test Bílý,M,2021-03-29,55,55,True,False
1510,1510,Štefan Test Mareš,M,2019-03-10,-1,-1,False,False
2093,2093,Robin Test Kadlec,M,2021-03-31,59,-1,True,False
388,388,David Test Černý,M,2020-10-15,81,-1,True,False
2531,2531,Hana Test Tomášková,F,2022-07-29,16,-1,True,False
96,96,Tomáš Test Novák,M,2021-09-20,64,-1,True,False
134,134,Tomáš Test Smetana,M,2021-04-22,13,66,True,False
4494,4494,Marie Test Rýdlová,F,2019-05-01,-1,-1,False,False
976,976,Aleš Test Král,M,2020-10-15,78,-1,True,False
2705,2705,Karolína Test Kadlecová,F,2021-03-21,72,-1,True,False
213,213,Martin Test Svatoš,M,2021-09-24,3,-1,True,False
1232,1232,Peter Test Polák,M,2019-12-16,68,-1,True,False
4140,4140,Kamila Test Pospíšilová,F,2021-03-31,58,-1,True,False
4585,4585,Štěpánka Test Hlaváčková,F,2021-06-27,46,-1,True,False
4228,4228,Stanislava Test Černá,F,2020-11-01,72,34,True,False
3121,3121,Monika Test Svobodová,F,2022-04-26,45,-1,True,False
3769,3769,Alena Test Hlaváčková,F,2020-09-05,108,-1,True,False
1600,1600,Patrik Test Král,M,2021-03-13,18,-1,True,True
1818,1818,Samuel Test Švadlenka,M,2020-11-25,81,-1,True,False
4544,4544,Nela Test Kopecká,F,2021-02-12,37,-1,True,False
3427,3427,Renata Test Matějová,F,2020-12-23,98,-1,True,False
1512,1512,Štefan Test Tomáš,M,2021-08-25,114,88,True,True
56,56,Petr Test Horák,M,2018-01-13,-1,-1,False,False
3510,3510,Soňa Test Kučerová,F,2021-03-08,67,-1,True,False
3575,3575,Tereza Test Pechová,F,2020-10-31,108,-1,True,False
4190,4190,Lenka Test Růžičková,F,2020-09-24,71,-1,True,False
2558,2558,Helena Test Růžičková,F,2022-07-10,72,-1,True,False
251,251,Michal Test Marek,M,2021-07-30,65,-1,True,False
466,466,Marek Test Dušek,M,2021-06-24,99,-1,True,False
1502,1502,Štefan Test Hájek,M,2020-06-03,79,-1,True,False
1108,1108,Ivan Test Černý,M,2021-06-23,58,-1,True,False
633,633,Václav Test Němec,M,2022-01-04,128,-1,True,False
62,62,Petr Test Hájek,M,2021-06-06,99,-1,True,False
1655,1655,Viktor Test Vávra,M,2020-02-17,34,-1,True,False
512,512,Adam Test Polák,M,2021-09-12,9,-1,True,False
4390,4390,Květoslava Test Hájková,F,2021-11-08,49,-1,True,False
264,264,Michal Test Tomáš,M,2021-04-17,30,-1,True,False
2452,2452,Eva Test Černá,F,2021-12-07,65,-1,True,False
3136,3136,Monika Test Konečná,F,2021-08-08,127,-1,True,False
3338,3338,Pavlína Test Králová,F,2020-02-01,62,-1,True,False
3750,3750,Alena Test Kučerová,F,2020-12-13,79,-1,True,False
1322,1322,Miroslav Test Konečný,M,2021-06-09,23,-1,True,False
3983,3983,Dominika Test Weissová,F,2021-07-29,98,-1,True,False
334,334,Pavel Test Mrázek,M,2021-08-08,33,-1,True,False
3906,3906,Daniela Test Tichá,F,2021-04-27,116,-1,True,False
993,993,Aleš Test Janda,M,2021-04-26,23,-1,True,False
3550,3550,Soňa Test Mrázková,F,2021-02-01,105,-1,True,False
404,404,David Test Šimek,M,2021-07-15,58,-1,True,True
2364,2364,Barbora Test Pospíšilová,F,2020-06-11,81,-1,True,False
2734,2734,Karolína Test Mrázková,F,2022-01-18,14,-1,True,False
1369,1369,Richard Test Toman,M,2020-06-04,84,-1,True,False
2146,2146,Jindřich Test Dušek,M,2017-10-22,-1,-1,False,False
857,857,Josef Test Málek,M,2020-04-06,59,-1,True,False
2977,2977,Marcela Test Svobodová,F,2019-12-10,91,-1,True,False
60,60,Petr Test Urban,M,2021-08-15,34,-1,True,False
4578,4578,Štěpánka Test Tichá,F,2021-03-25,5,135,True,False
254,254,Michal Test Hájek,M,2021-11-21,15,-1,True,False
3011,3011,Marcela Test Tomášková,F,2018-10-08,-1,-1,False,False
2743,2743,Kateřina Test Veselá,F,2022-01-11,46,-1,True,False
1657,1657,Viktor Test Toman,M,2019-10-03,70,-1,True,False
1065,1065,Ján Test Němec,M,2019-09-21,71,-1,True,False
963,963,Aleš Test Dvořák,M,2022-06-03,111,-1,True,False
2534,2534,Hana Test Kočová,F,2020-04-30,70,-1,True,False
2995,2995,Marcela Test Matějová,F,2021-04-01,88,-1,True,False
38,38,Jan Test Smetana,M,2019-09-09,21,-1,True,False
977,977,Aleš Test Růžička,M,2021-07-30,84,-1,True,False
1160,1160,Anton Test Horák,M,2022-07-12,14,-1,True,False
1597,1597,Patrik Test Soukup,M,2021-03-28,47,47,True,False
3035,3035,Marta Test Malá,F,2021-02-24,41,-1,True,False
3608,3608,Veronika Test Horáková,F,2021-03-21,24,-1,True,False
2554,2554,Helena Test Křížová,F,2019-07-27,-1,-1,False,False
2395,2395,Barbora Test Málková,F,2022-01-09,48,-1,True,False
2480,2480,Eva Test Kopecká,F,2022-02-23,85,-1,True,False
1164,1164,Anton Test Urban,M,2018-11-07,-1,-1,False,False
29,29,Jan Test Kadlec,M,2022-01-10,54,-1,True,False
2768,2768,Kateřina Test Kopecká,F,2020-10-08,97,-1,True,False
697,697,Jáchym Test Toman,M,2022-03-15,77,-1,True,False
2255,2255,Karel Test Weiss,M,2020-07-16,33,-1,True,False
12,12,Jan Test Urban,M,2021-03-23,79,-1,True,False
4222,4222,Lenka Test Mrázková,F,2022-01-05,97,-1,True,False
814,814,Jaroslav Test Mrázek,M,2021-04-10,41,-1,True,False
4367,4367,Vladimíra Test Weissová,F,2021-05-06,46,-1,True,False
1978,1978,Kamil Test Pospíšil,M,2020-04-10,4,-1,True,False
3731,3731,Zuzana Test Tomášková,F,2021-02-09,21,-1,True,False
3591,3591,Tereza Test Šťastná,F,2019-01-17,-1,-1,False,False
2691,2691,Karolína Test Dvořáková,F,2021-01-24,78,78,True,False
1382,1382,Richard Test Smetana,M,2021-12-14,138,-1,True,False
326,326,Pavel Test Smetana,M,2017-10-13,-1,-1,False,False
4478,4478,Marie Test Růžičková,F,2022-05-28,23,-1,True,False
1089,1089,Ján Test Janda,M,2021-07-23,28,-1,True,False
3495,3495,Simona Test Šťastná,F,2021-07-06,107,-1,True,False
2482,2482,Eva Test Vlčková,F,2021-09-06,31,-1,True,False
3867,3867,Blanka Test Vondráčková,F,2021-05-02,13,-1,True,False
2807,2807,Klára Test Pechová,F,2021-04-21,90,-1,True,False
3502,3502,Simona Test Mrázková,F,2021-08-27,48,-1,True,False
3032,3032,Marta Test Horáková,F,2022-03-15,119,-1,True,False
386,386,David Test Novotný,M,2018-09-02,-1,-1,False,False
2666,2666,Jana Test Králová,F,2021-05-17,115,-1,True,False
1342,1342,Miroslav Test Mrázek,M,2021-09-26,38,38,True,False
3407,3407,Petra Test Weissová,F,2018-10-29,-1,-1,False,False
3730,3730,Zuzana Test Vlčková,F,2021-03-19,108,-1,True,False
2706,2706,Karolína Test Tichá,F,2021-07-21,77,-1,True,False
3203,3203,Natálie Test Tomášková,F,2021-07-10,17,-1,True,False
4528,4528,Nela Test Konečná,F,2021-03-18,103,-1,True,False
4436,4436,Miloslava Test Jelínková,F,2020-12-03,38,-1,True,False
223,223,Martin Test Horváth,M,2020-12-03,21,-1,True,False
2669,2669,Jana Test Marečková,F,2021-05-23,133,-1,True,False
1015,1015,Milan Test Veselý,M,2021-06-07,99,-1,True,False
1454,1454,Vladimír Test Hájek,M,2018-07-27,-1,-1,False,False
172,172,Jiří Test Kratochvíl,M,2019-01-21,-1,-1,False,False
4203,4203,Lenka Test Vondráčková,F,2022-07-27,43,-1,True,False
567,567,Jakub Test Starý,M,2019-11-25,40,-1,True,False
2404,2404,Denisa Test Černá,F,2021-04-07,59,-1,True,False
1964,1964,Vladimír Test Mach,M,2020-09-14,54,-1,True,False
3548,3548,Soňa Test Švadlenková,F,2019-06-01,-1,-1,False,False
4264,4264,Stanislava Test Smetanová,F,2022-03-01,98,-1,True,False
1244,1244,Peter Test Mach,M,2021-03-20,67,-1,True,False
1161,1161,Anton Test Němec,M,2019-06-08,-1,-1,False,False
1311,1311,Miroslav Test Fiala,M,2018-11-16,-1,-1,False,False
1884,1884,Vladislav Test Urban,M,2021-03-06,35,-1,True,False
779,779,Jaroslav Test Marek,M,2022-08-24,72,-1,True,False
3863,3863,Blanka Test Pechová,F,2021-08-03,39,-1,True,False
4442,4442,Miloslava Test Králová,F,2021-03-13,83,-1,True,False
2123,2123,Jindřich Test Marek,M,2021-04-14,110,-1,True,False
563,563,Jakub Test Navrátil,M,2019-01-08,-1,-1,False,False
1126,1126,Ivan Test Mareš,M,2021-06-06,85,-1,True,False
147,147,Jiří Test Dvořák,M,2022-07-17,25,-1,True,False
2445,2445,Denisa Test Hajná,F,2020-08-27,127,-1,True,False
1239,1239,Peter Test Starý,M,2021-08-03,46,-1,True,False
3534,3534,Soňa Test Rýdlová,F,2020-05-03,46,-1,True,False
3258,3258,Nikola Test Martínková,F,2019-02-05,-1,-1,False,False
770,770,Jaroslav Test Novotný,M,2020-09-10,115,-1,True,False
3913,3913,Daniela Test Hlaváčková,F,2021-01-31,3,3,True,False
1403,1403,Igor Test Marek,M,2021-07-01,30,-1,True,False
2663,2663,Jana Test Pechová,F,2022-05-27,128,-1,True,False
2488,2488,Eva Test Smetanová,F,2019-06-30,-1,-1,False,False
1060,1060,Ján Test Černý,M,2021-05-29,104,-1,True,False
4010,4010,Eliška Test Králová,F,2021-12-07,124,95,True,False
3624,3624,Veronika Test Šimková,F,2021-04-21,37,-1,True,False
4135,4135,Kamila Test Veselá,F,2020-01-04,113,-1,True,False
3683,3683,Zdeňka Test Tomášková,F,2021-04-29,76,-1,True,False
3171,3171,Natálie Test Dvořáková,F,2021-06-04,59,-1,True,False
1042,1042,Milan Test Dušek,M,2021-09-26,71,71,True,False
2114,2114,Jindřich Test Novotný,M,2022-08-30,71,-1,True,False
2727,2727,Karolína Test Šťastná,F,2021-06-16,98,-1,True,False
461,461,Marek Test Kadlec,M,2021-08-10,69,-1,True,False
3677,3677,Zdeňka Test Marečková,F,2022-02-06,14,-1,True,False
3855,3855,Blanka Test Bílá,F,2021-02-27,99,-1,True,False
3354,3354,Pavlína Test Martínková,F,2018-11-01,-1,-1,False,False
1693,1693,Erik Test Soukup,M,2021-06-30,45,-1,True,False
4060,4060,Gabriela Test Zábranská,F,2020-12-30,38,-1,True,False
4266,4266,Stanislava Test Martínková,F,2020-03-15,54,-1,True,False
3520,3520,Soňa Test Konečná,F,2021-07-02,80,-1,True,False
1849,1849,Stanislav Test Toman,M,2020-12-06,58,-1,True,False
3699,3699,Zuzana Test Dvořáková,F,2020-09-05,21,-1,True,False
3406,3406,Petra Test Mrázková,F,2018-08-23,-1,-1,False,False
3132,3132,Monika Test Pospíšilová,F,2021-09-25,4,-1,True,False
221,221,Martin Test Kadlec,M,2019-03-03,-1,-1,False,False
967,967,Aleš Test Veselý,M,2019-04-04,-1,-1,False,False
681,681,Jáchym Test Němec,M,2022-05-22,1,-1,True,False
3878,3878,Blanka Test Kočová,F,2021-02-01,66,-1,True,False
3052,3052,Marta Test Zábranská,F,2021-10-06,60,-1,True,False
3533,3533,Soňa Test Marečková,F,2021-03-24,31,-1,True,False
4354,4354,Vladimíra Test Vlčková,F,2021-12-12,23,39,True,False
4493,4493,Marie Test Marečková,F,2020-05-08,46,-1,True,False
3928,3928,Daniela Test Smetanová,F,2020-10-15,62,-1,True,False
3263,3263,Nikola Test Weissová,F,2020-12-23,28,-1,True,False
2761,2761,Kateřina Test Hlaváčková,F,2019-04-19,-1,-1,False,False
3704,3704,Zuzana Test Horáková,F,2020-09-15,71,-1,True,True
2416,2416,Denisa Test Konečná,F,2021-06-06,88,-1,True,False
819,819,Josef Test Dvořák,M,2019-08-22,-1,-1,False,False
186,186,Jiří Test Švadlenka,M,2020-12-03,138,-1,True,False
2902,2902,Lucia Test Hájková,F,2019-12-23,13,-1,True,False
2667,2667,Jana Test Vondráčková,F,2018-09-21,-1,-1,False,False
329,329,Pavel Test Málek,M,2022-06-09,47,61,True,False
525,525,Adam Test Hajný,M,2020-10-08,42,-1,True,False
4469,4469,Marie Test Procházková,F,2020-12-05,60,-1,True,False
3026,3026,Marta Test Novotná,F,2018-09-15,-1,-1,False,False
2874,2874,Lenka Test Martínková,F,2022-04-16,9,9,True,False
2313,2313,Anna Test Němcová,F,2020-12-22,124,-1,True,False
1576,1576,Juraj Test Martínek,M,2021-02-13,82,-1,True,False
1831,1831,Stanislav Test Veselý,M,2020-12-07,17,-1,True,False
4485,4485,Marie Test Urbanová,F,2022-05-02,17,-1,True,False
3935,3935,Daniela Test Weissová,F,2020-11-12,104,-1,True,False
3388,3388,Petra Test Zábranská,F,2021-05-23,15,-1,True,False
3019,3019,Marcela Test Málková,F,2021-02-05,40,-1,True,False
1681,1681,Erik Test Svoboda,M,2022-06-16,21,-1,True,False
3501,3501,Simona Test Hajná,F,2020-11-25,20,-1,True,False
1735,1735,Matúš Test Veselý,M,2018-10-12,-1,-1,False,False
1395,1395,Igor Test Dvořák,M,2022-04-04,132,132,True,False
3028,3028,Marta Test Černá,F,2019-09-05,38,-1,True,False
2717,2717,Karolína Test Marečková,F,2022-03-31,9,-1,True,False
3519,3519,Soňa Test Bílá,F,2020-10-03,90,-1,True,False
1380,1380,Richard Test Staněk,M,2022-04-20,133,-1,True,False
1,1,Jan Test Svoboda,M,2020-08-21,95,-1,True,False
4554,4554,Nela Test Martínková,F,2021-06-07,38,-1,True,False
4357,4357,Vladimíra Test Tesařová,F,2021-05-09,105,-1,True,False
1501,1501,Štefan Test Soukup,M,2020-04-10,25,110,True,False
4024,4024,Eliška Test Smetanová,F,2021-03-20,0,98,True,False
471,471,Marek Test Starý,M,2020-04-16,81,-1,True,False
3364,3364,Petra Test Černá,F,2022-03-08,122,-1,True,False
3561,3561,Tereza Test Němcová,F,2022-05-23,115,-1,True,False
3053,3053,Marta Test Marečková,F,2018-03-16,-1,-1,False,False
2467,2467,Eva Test Matějová,F,2018-10-29,-1,-1,False,False
1581,1581,Juraj Test Hajný,M,2020-09-30,131,-1,True,False
1098,1098,Ján Test Švadlenka,M,2020-05-31,70,-1,True,False
3700,3700,Zuzana Test Černá,F,2019-05-30,-1,-1,False,False
4375,4375,Květoslava Test Veselá,F,2020-10-24,53,-1,True,False
1104,1104,Ivan Test Novák,M,2020-12-17,38,-1,True,False
4112,4112,Irena Test Kopecká,F,2022-02-12,96,-1,True,False
3021,3021,Marcela Test Hajná,F,2021-07-25,76,76,True,False
3432,3432,Renata Test Šimková,F,2021-12-31,16,-1,True,False
4432,4432,Miloslava Test Konečná,F,2021-07-01,104,-1,True,False
4605,4605,Štěpánka Test Hajná,F,2021-08-09,39,-1,True,False
2140,2140,Jindřich Test Kratochvíl,M,2019-04-26,-1,-1,False,False
2574,2574,Helena Test Rýdlová,F,2021-05-03,97,-1,True,False
2050,2050,Miloslav Test Dušek,M,2021-10-21,84,-1,True,False
716,716,Jáchym Test Mach,M,2021-07-17,107,-1,True,False
1085,1085,Ján Test Kadlec,M,2021-05-26,116,-1,True,False
1149,1149,Ivan Test Hajný,M,2021-09-11,78,-1,True,False
2253,2253,Karel Test Hajný,M,2022-05-14,28,-1,True,False
574,574,Jakub Test Mrázek,M,2018-06-01,-1,-1,False,False
395,395,David Test Marek,M,2022-06-09,12,12,True,False
296,296,Pavel Test Horák,M,2018-12-25,-1,-1,False,False
3439,3439,Renata Test Benešová,F,2021-08-11,21,-1,True,False
1466,1466,Vladimír Test Konečný,M,2019-07-06,-1,-1,False,False
3431,3431,Renata Test Pechová,F,2021-07-18,77,-1,True,False
922,922,Filip Test Pospíšil,M,2021-10-29,99,99,True,False
1551,1551,Juraj Test Fiala,M,2021-12-21,64,-1,True,False
1517,1517,Štefan Test Kadlec,M,2021-01-05,75,-1,True,False
812,812,Jaroslav Test Mach,M,2020-12-28,70,-1,True,False
3144,3144,Monika Test Šimková,F,2018-03-17,-1,-1,False,False
3247,3247,Nikola Test Benešová,F,2021-02-19,53,-1,True,False
3267,3267,Patricia Test Dvořáková,F,2019-11-16,77,-1,True,False
2544,2544,Helena Test Nováková,F,2021-03-15,2,-1,True,False
538,538,Jakub Test Pospíšil,M,2020-11-08,5,-1,True,False
1191,1191,Anton Test Starý,M,2021-06-03,75,-1,True,False
3211,3211,Natálie Test Málková,F,2020-11-25,18,-1,True,False
2025,2025,Miloslav Test Němec,M,2020-10-09,16,-1,True,False
1646,1646,Viktor Test Hájek,M,2021-10-24,103,-1,True,False
1969,1969,Kamil Test Svoboda,M,2022-07-09,2,-1,True,False
2180,2180,Josef Test Šimek,M,2020-11-22,28,-1,True,False
2286,2286,Štěpán Test Kříž,M,2020-04-30,38,-1,True,False
3305,3305,Patricia Test Stará,F,2020-10-13,48,-1,True,False
4330,4330,Vladimíra Test Křížová,F,2021-04-26,52,-1,True,False
44,44,Jan Test Mach,M,2020-12-01,97,-1,True,False
2133,2133,Jindřich Test Svatoš,M,2021-08-27,133,-1,True,False
3778,3778,Alena Test Vlčková,F,2021-03-31,64,-1,True,False
412,412,David Test Kratochvíl,M,2021-05-21,21,-1,True,False
330,330,Pavel Test Švadlenka,M,2022-06-18,52,-1,True,False
3000,3000,Marcela Test Šimková,F,2021-06-27,96,-1,True,False
2285,2285,Štěpán Test Kadlec,M,2019-12-08,108,-1,True,False
360,360,Lukáš Test Tomáš,M,2020-12-30,133,-1,True,False
2645,2645,Jana Test Procházková,F,2021-10-02,90,-1,True,False
3108,3108,Michaela Test Havlíčková,F,2022-06-06,31,-1,True,False
248,248,Michal Test Horák,M,2020-10-20,134,-1,True,False
1658,1658,Viktor Test Konečný,M,2018-12-11,-1,-1,False,False
1276,1276,Andrej Test Kratochvíl,M,2018-12-07,-1,-1,False,False
733,733,Radim Test Soukup,M,2021-05-23,17,-1,True,False
4397,4397,Květoslava Test Marečková,F,2021-09-18,21,-1,True,False
4301,4301,Vladislava Test Marečková,F,2022-03-05,76,-1,True,False
2655,2655,Jana Test Bílá,F,2020-01-27,116,-1,True,False
4179,4179,Lenka Test Dvořáková,F,2020-12-31,122,-1,True,False
3881,3881,Blanka Test Stará,F,2022-05-25,46,-1,True,False
