,id_dite,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek_roky,body_za_vek_dny,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,prodlouzena_dochazka
980,980,Ivan Šimek,M,2019-03-28,4,155,2040,3.1,0,,True,True,False
981,981,Ivan Svatoš,M,2020-10-23,2,-54,1000,0.0,2,,True,False,False
982,982,Ivan Mareš,M,2016-09-14,6,-15,2120,0.0,0,,True,True,False
983,983,Ivan Mach,M,2020-02-24,3,188,2000,3.7600000000000002,1,,True,True,False
984,984,Ivan Vávra,M,2020-02-17,3,195,2000,3.9,3,,True,True,False
985,985,Ivan Tomáš,M,2020-02-16,3,196,2000,3.92,2,,True,True,False
986,986,Ivan Toman,M,2020-05-21,3,101,2000,2.02,0,,True,True,False
987,987,Ivan Konečný,M,2018-12-17,4,-109,2040,0.0,1,,True,True,False
988,988,Ivan Vlček,M,2019-08-12,4,18,2040,0.36,2,,True,True,False
989,989,Ivan Kratochvíl,M,2018-07-13,5,48,2080,0.96,0,,True,True,False
990,990,Ivan Kadlec,M,2020-10-24,2,-55,1000,0.0,0,,True,False,False
991,991,Ivan Kříž,M,2021-08-16,2,14,0,0.28,2,,True,False,False
992,992,Ivan Horváth,M,2017-11-27,5,-89,2080,0.0,0,,True,True,False
993,993,Ivan Polák,M,2021-08-22,2,8,0,0.16,1,,True,False,False
994,994,Ivan Janda,M,2019-10-12,3,-43,2000,0.0,3,,True,True,False
995,995,Ivan Dušek,M,2020-11-17,2,-79,1000,0.0,1,,True,False,False
996,996,Ivan Macháček,M,2016-10-19,6,-50,2120,0.0,3,,True,True,False
997,997,Ivan Navrátil,M,2018-12-13,4,-105,2040,0.0,0,,False,True,False
998,998,Ivan Staněk,M,2019-05-04,4,118,2040,2.36,2,,True,True,False
999,999,Ivan Pekař,M,2017-02-20,6,191,2120,3.8200000000000003,3,,True,True,False
1000,1000,Anton Novák,M,2018-07-16,5,45,2080,0.9,0,,True,True,False
1001,1001,Anton Svoboda,M,2020-06-16,3,75,2000,1.5,2,,True,True,False
1002,1002,Anton Novotný,M,2020-02-10,3,202,2000,4.04,1,,True,True,False
1003,1003,Anton Dvořák,M,2020-01-13,3,230,2000,4.6000000000000005,1,,True,True,False
1004,1004,Anton Černý,M,2017-02-24,6,187,2120,3.74,3,,True,True,False
1005,1005,Anton Procházka,M,2018-06-18,5,73,2080,1.46,0,,True,True,False
1006,1006,Anton Kovařík,M,2020-09-04,2,-5,1000,0.0,0,,True,False,False
1007,1007,Anton Veselý,M,2020-09-19,2,-20,1000,0.0,0,3.0,True,False,False
1008,1008,Anton Horák,M,2021-03-31,2,152,0,3.04,2,,True,False,False
1009,1009,Anton Němec,M,2019-08-26,4,4,2040,0.08,0,,True,True,False
1010,1010,Anton Pospíšil,M,2017-06-09,6,82,2120,1.6400000000000001,2,,True,True,False
1011,1011,Anton Marek,M,2021-04-24,2,128,0,2.56,3,,True,False,False
1012,1012,Anton Urban,M,2021-08-09,2,21,0,0.42,1,,False,False,False
1013,1013,Anton Soukup,M,2021-04-22,2,130,0,2.6,2,,True,False,False
1014,1014,Anton Hájek,M,2021-08-08,2,22,0,0.44,2,,True,False,False
1015,1015,Anton Fiala,M,2017-02-13,6,198,2120,3.96,1,,True,True,True
1016,1016,Anton Král,M,2017-03-22,6,161,2120,3.22,3,,True,True,False
1017,1017,Anton Růžička,M,2019-06-05,4,86,2040,1.72,2,,True,True,False
1018,1018,Anton Beneš,M,2017-02-28,6,183,2120,3.66,0,,True,True,False
1019,1019,Anton Bílý,M,2016-05-31,7,91,2160,1.82,3,,True,False,False
1020,1020,Anton Šimek,M,2019-05-30,4,92,2040,1.84,3,,True,True,False
1021,1021,Anton Svatoš,M,2020-04-04,3,148,2000,2.96,0,,True,True,False
1022,1022,Anton Mareš,M,2021-08-11,2,19,0,0.38,1,,True,False,False
1023,1023,Anton Mach,M,2020-05-22,3,100,2000,2.0,2,2.0,True,True,False
1024,1024,Anton Vávra,M,2017-08-08,6,22,2120,0.44,2,,True,True,False
1025,1025,Anton Tomáš,M,2018-10-29,4,-60,2040,0.0,2,2.0,True,True,False
1026,1026,Anton Toman,M,2018-02-24,5,187,2080,3.74,3,,True,True,False
1027,1027,Anton Konečný,M,2019-09-05,3,-6,2000,0.0,2,,True,True,False
1028,1028,Anton Vlček,M,2020-02-06,3,206,2000,4.12,0,,True,True,False
1029,1029,Anton Kratochvíl,M,2016-08-03,7,27,2160,0.54,2,,True,False,False
1030,1030,Anton Kadlec,M,2018-05-02,5,120,2080,2.4,0,2.0,True,True,False
1031,1031,Anton Kříž,M,2019-10-15,3,-46,2000,0.0,1,,True,True,False
1032,1032,Anton Horváth,M,2017-07-04,6,57,2120,1.1400000000000001,1,,True,True,False
1033,1033,Anton Polák,M,2020-06-24,3,67,2000,1.34,0,,True,True,False
1034,1034,Anton Janda,M,2017-06-30,6,61,2120,1.22,1,,True,True,False
1035,1035,Anton Dušek,M,2018-08-08,5,22,2080,0.44,2,,True,True,False
1036,1036,Anton Macháček,M,2017-11-06,5,-68,2080,0.0,1,,True,True,False
1037,1037,Anton Navrátil,M,2020-09-01,2,-2,1000,0.0,2,,True,False,False
1038,1038,Anton Staněk,M,2021-01-26,2,216,0,4.32,1,,True,False,False
1039,1039,Anton Pekař,M,2020-11-11,2,-73,1000,0.0,2,,True,False,False
1040,1040,Peter Novák,M,2019-09-13,3,-14,2000,0.0,1,,True,True,False
1041,1041,Peter Svoboda,M,2019-04-01,4,151,2040,3.02,0,,True,True,False
1042,1042,Peter Novotný,M,2021-08-11,2,19,0,0.38,3,,True,False,False
1043,1043,Peter Dvořák,M,2018-11-05,4,-67,2040,0.0,0,,True,True,False
1044,1044,Peter Černý,M,2019-05-27,4,95,2040,1.9000000000000001,0,,True,True,False
1045,1045,Peter Procházka,M,2019-11-11,3,-73,2000,0.0,1,,True,True,False
1046,1046,Peter Kovařík,M,2021-07-19,2,42,0,0.84,1,,False,False,False
1047,1047,Peter Veselý,M,2019-11-12,3,-74,2000,0.0,0,,True,True,False
1048,1048,Peter Horák,M,2017-06-08,6,83,2120,1.6600000000000001,0,,True,True,False
1049,1049,Peter Němec,M,2018-06-02,5,89,2080,1.78,2,,True,True,False
1050,1050,Peter Pospíšil,M,2019-04-03,4,149,2040,2.98,3,,True,True,False
1051,1051,Peter Marek,M,2020-06-07,3,84,2000,1.68,3,,False,True,False
1052,1052,Peter Urban,M,2019-05-17,4,105,2040,2.1,1,,False,True,False
1053,1053,Peter Soukup,M,2017-02-08,6,203,2120,4.0600000000000005,2,,True,True,False
1054,1054,Peter Hájek,M,2021-04-09,2,143,0,2.86,3,,True,False,False
1055,1055,Peter Fiala,M,2016-07-02,7,59,2160,1.18,2,,True,False,False
1056,1056,Peter Král,M,2016-09-20,6,-21,2120,0.0,1,,False,True,False
1057,1057,Peter Růžička,M,2017-04-21,6,131,2120,2.62,2,,True,True,False
1058,1058,Peter Beneš,M,2018-09-20,4,-21,2040,0.0,0,,False,True,False
1059,1059,Peter Bílý,M,2020-10-31,2,-62,1000,0.0,3,,True,False,False
1060,1060,Peter Šimek,M,2016-07-22,7,39,2160,0.78,0,,True,False,False
1061,1061,Peter Svatoš,M,2020-06-22,3,69,2000,1.3800000000000001,2,,True,True,False
1062,1062,Peter Mareš,M,2016-09-08,6,-9,2120,0.0,3,,True,True,False
1063,1063,Peter Mach,M,2016-11-11,6,-73,2120,0.0,3,,True,True,False
1064,1064,Peter Vávra,M,2018-11-01,4,-63,2040,0.0,0,,False,True,False
1065,1065,Peter Tomáš,M,2020-12-25,2,-117,1000,0.0,3,,True,False,False
1066,1066,Peter Toman,M,2019-03-21,4,162,2040,3.24,3,,True,True,False
1067,1067,Peter Konečný,M,2019-04-25,4,127,2040,2.54,3,,True,True,False
1068,1068,Peter Vlček,M,2018-11-07,4,-69,2040,0.0,1,,True,True,False
1069,1069,Peter Kratochvíl,M,2019-07-24,4,37,2040,0.74,0,,True,True,False
1070,1070,Peter Kadlec,M,2018-10-10,4,-41,2040,0.0,0,,True,True,False
1071,1071,Peter Kříž,M,2018-09-14,4,-15,2040,0.0,3,,True,True,False
1072,1072,Peter Horváth,M,2019-02-27,4,184,2040,3.68,2,,True,True,False
1073,1073,Peter Polák,M,2018-05-03,5,119,2080,2.38,0,,True,True,False
1074,1074,Peter Janda,M,2018-05-01,5,121,2080,2.42,0,,True,True,False
1075,1075,Peter Dušek,M,2016-06-10,7,81,2160,1.62,2,,True,False,False
1076,1076,Peter Macháček,M,2020-10-23,2,-54,1000,0.0,3,,True,False,False
1077,1077,Peter Navrátil,M,2019-10-28,3,-59,2000,0.0,2,,True,True,False
1078,1078,Peter Staněk,M,2017-07-11,6,50,2120,1.0,2,,True,True,False
1079,1079,Peter Pekař,M,2020-08-10,3,20,2000,0.4,3,3.0,True,True,False
1080,1080,Andrej Novák,M,2019-05-30,4,92,2040,1.84,0,,True,True,False
1081,1081,Andrej Svoboda,M,2016-10-19,6,-50,2120,0.0,1,,True,True,False
1082,1082,Andrej Novotný,M,2017-06-11,6,80,2120,1.6,3,1.0,True,True,False
1083,1083,Andrej Dvořák,M,2020-05-08,3,114,2000,2.2800000000000002,1,,True,True,False
1084,1084,Andrej Černý,M,2016-12-14,6,-106,2120,0.0,1,,True,True,False
1085,1085,Andrej Procházka,M,2017-01-05,6,237,2120,4.74,0,,True,True,False
1086,1086,Andrej Kovařík,M,2017-03-11,6,172,2120,3.44,0,,True,True,False
1087,1087,Andrej Veselý,M,2018-10-18,4,-49,2040,0.0,2,,True,True,False
1088,1088,Andrej Horák,M,2020-03-13,3,170,2000,3.4,0,,True,True,False
1089,1089,Andrej Němec,M,2020-08-17,3,13,2000,0.26,0,,True,True,False
1090,1090,Andrej Pospíšil,M,2017-09-03,5,-4,2080,0.0,2,,True,True,False
1091,1091,Andrej Marek,M,2020-04-04,3,148,2000,2.96,2,,True,True,False
1092,1092,Andrej Urban,M,2019-02-13,4,198,2040,3.96,1,,True,True,True
1093,1093,Andrej Soukup,M,2018-08-28,5,2,2080,0.04,0,,True,True,False
1094,1094,Andrej Hájek,M,2016-10-23,6,-54,2120,0.0,3,,True,True,False
1095,1095,Andrej Fiala,M,2020-07-25,3,36,2000,0.72,3,,True,True,False
1096,1096,Andrej Král,M,2020-02-05,3,207,2000,4.14,1,,True,True,False
1097,1097,Andrej Růžička,M,2021-04-02,2,150,0,3.0,0,,True,False,False
1098,1098,Andrej Beneš,M,2018-07-21,5,40,2080,0.8,3,2.0,True,True,False
1099,1099,Andrej Bílý,M,2016-09-30,6,-31,2120,0.0,1,,True,True,False
1100,1100,Andrej Šimek,M,2021-04-05,2,147,0,2.94,3,,False,False,False
1101,1101,Andrej Svatoš,M,2016-11-13,6,-75,2120,0.0,0,,True,True,False
1102,1102,Andrej Mareš,M,2017-05-05,6,117,2120,2.34,0,,True,True,False
1103,1103,Andrej Mach,M,2017-03-13,6,170,2120,3.4,1,,True,True,False
1104,1104,Andrej Vávra,M,2017-02-10,6,201,2120,4.0200000000000005,2,,True,True,False
1105,1105,Andrej Tomáš,M,2020-08-30,3,0,2000,0.0,0,2.0,False,True,True
1106,1106,Andrej Toman,M,2021-06-16,2,75,0,1.5,2,,True,False,False
1107,1107,Andrej Konečný,M,2016-10-24,6,-55,2120,0.0,1,,True,True,False
1108,1108,Andrej Vlček,M,2016-12-27,6,-119,2120,0.0,2,,True,True,False
1109,1109,Andrej Kratochvíl,M,2021-01-02,2,240,0,4.8,3,1.0,True,False,False
1110,1110,Andrej Kadlec,M,2018-03-21,5,162,2080,3.24,3,,True,True,False
1111,1111,Andrej Kříž,M,2021-06-28,2,63,0,1.26,3,,False,False,False
1112,1112,Andrej Horváth,M,2016-08-10,7,20,2160,0.4,3,1.0,True,False,False
1113,1113,Andrej Polák,M,2021-03-03,2,180,0,3.6,1,3.0,True,False,False
1114,1114,Andrej Janda,M,2018-02-19,5,192,2080,3.84,2,,True,True,False
1115,1115,Andrej Dušek,M,2016-09-30,6,-31,2120,0.0,1,,True,True,False
1116,1116,Andrej Macháček,M,2018-07-11,5,50,2080,1.0,3,,True,True,False
1117,1117,Andrej Navrátil,M,2019-07-18,4,43,2040,0.86,0,,True,True,False
1118,1118,Andrej Staněk,M,2017-01-31,6,211,2120,4.22,2,,True,True,False
1119,1119,Andrej Pekař,M,2017-09-27,5,-28,2080,0.0,2,,True,True,False
1120,1120,Miroslav Novák,M,2016-12-05,6,-97,2120,0.0,2,,True,True,False
1121,1121,Miroslav Svoboda,M,2017-12-21,5,-113,2080,0.0,1,,True,True,False
1122,1122,Miroslav Novotný,M,2017-10-07,5,-38,2080,0.0,1,,True,True,False
1123,1123,Miroslav Dvořák,M,2020-08-25,3,5,2000,0.1,1,,True,True,False
1124,1124,Miroslav Černý,M,2020-09-13,2,-14,1000,0.0,3,,True,False,False
1125,1125,Miroslav Procházka,M,2021-06-07,2,84,0,1.68,1,,False,False,False
1126,1126,Miroslav Kovařík,M,2020-02-08,3,204,2000,4.08,0,,True,True,False
1127,1127,Miroslav Veselý,M,2020-03-19,3,164,2000,3.2800000000000002,2,,True,True,False
1128,1128,Miroslav Horák,M,2018-03-30,5,153,2080,3.06,2,,True,True,False
1129,1129,Miroslav Němec,M,2019-12-10,3,-102,2000,0.0,1,,True,True,False
1130,1130,Miroslav Pospíšil,M,2021-08-14,2,16,0,0.32,0,,True,False,False
1131,1131,Miroslav Marek,M,2017-10-14,5,-45,2080,0.0,1,,True,True,False
1132,1132,Miroslav Urban,M,2017-07-15,6,46,2120,0.92,2,,True,True,False
1133,1133,Miroslav Soukup,M,2016-10-13,6,-44,2120,0.0,2,,True,True,False
1134,1134,Miroslav Hájek,M,2017-05-07,6,115,2120,2.3000000000000003,3,,True,True,False
1135,1135,Miroslav Fiala,M,2020-07-17,3,44,2000,0.88,1,,True,True,False
1136,1136,Miroslav Král,M,2021-04-06,2,146,0,2.92,2,,True,False,False
1137,1137,Miroslav Růžička,M,2019-04-14,4,138,2040,2.7600000000000002,2,,True,True,False
1138,1138,Miroslav Beneš,M,2017-01-24,6,218,2120,4.36,3,,True,True,False
1139,1139,Miroslav Bílý,M,2020-02-06,3,206,2000,4.12,3,,True,True,False
1140,1140,Miroslav Šimek,M,2020-11-30,2,-92,1000,0.0,0,,True,False,False
1141,1141,Miroslav Svatoš,M,2021-02-17,2,194,0,3.88,2,,True,False,False
1142,1142,Miroslav Mareš,M,2018-10-13,4,-44,2040,0.0,3,,True,True,False
1143,1143,Miroslav Mach,M,2020-05-06,3,116,2000,2.32,3,,True,True,False
1144,1144,Miroslav Vávra,M,2018-06-01,5,90,2080,1.8,0,,True,True,False
1145,1145,Miroslav Tomáš,M,2020-01-25,3,218,2000,4.36,0,,True,True,False
1146,1146,Miroslav Toman,M,2016-10-08,6,-39,2120,0.0,2,,True,True,False
1147,1147,Miroslav Konečný,M,2016-11-15,6,-77,2120,0.0,0,,True,True,False
1148,1148,Miroslav Vlček,M,2017-11-14,5,-76,2080,0.0,3,,True,True,False
1149,1149,Miroslav Kratochvíl,M,2020-05-25,3,97,2000,1.94,3,,True,True,False
1150,1150,Miroslav Kadlec,M,2019-06-29,4,62,2040,1.24,1,,True,True,False
1151,1151,Miroslav Kříž,M,2017-06-30,6,61,2120,1.22,3,,True,True,False
1152,1152,Miroslav Horváth,M,2018-04-17,5,135,2080,2.7,1,,True,True,False
1153,1153,Miroslav Polák,M,2019-02-24,4,187,2040,3.74,0,,True,True,False
1154,1154,Miroslav Janda,M,2019-08-10,4,20,2040,0.4,3,2.0,True,True,False
1155,1155,Miroslav Dušek,M,2020-02-01,3,211,2000,4.22,3,,True,True,False
1156,1156,Miroslav Macháček,M,2017-12-21,5,-113,2080,0.0,2,,True,True,False
1157,1157,Miroslav Navrátil,M,2020-01-09,3,234,2000,4.68,0,,True,True,False
1158,1158,Miroslav Staněk,M,2017-11-23,5,-85,2080,0.0,1,,True,True,False
1159,1159,Miroslav Pekař,M,2021-07-31,2,30,0,0.6,3,,True,False,False
1160,1160,Richard Novák,M,2019-07-25,4,36,2040,0.72,1,,True,True,False
1161,1161,Richard Svoboda,M,2018-05-03,5,119,2080,2.38,2,,True,True,False
1162,1162,Richard Novotný,M,2019-06-28,4,63,2040,1.26,3,,False,True,False
1163,1163,Richard Dvořák,M,2020-02-07,3,205,2000,4.1,2,,True,True,False
1164,1164,Richard Černý,M,2021-02-02,2,209,0,4.18,0,,True,False,False
1165,1165,Richard Procházka,M,2018-08-08,5,22,2080,0.44,0,,True,True,False
1166,1166,Richard Kovařík,M,2019-02-14,4,197,2040,3.94,1,,True,True,False
1167,1167,Richard Veselý,M,2021-03-02,2,181,0,3.62,2,,True,False,False
1168,1168,Richard Horák,M,2021-07-28,2,33,0,0.66,2,,True,False,True
1169,1169,Richard Němec,M,2021-06-30,2,61,0,1.22,2,,True,False,False
1170,1170,Richard Pospíšil,M,2016-08-18,7,12,2160,0.24,0,,True,False,False
1171,1171,Richard Marek,M,2017-12-01,5,-93,2080,0.0,1,,True,True,False
1172,1172,Richard Urban,M,2019-01-13,4,229,2040,4.58,0,,True,True,False
1173,1173,Richard Soukup,M,2019-08-21,4,9,2040,0.18,1,,True,True,False
1174,1174,Richard Hájek,M,2019-01-22,4,220,2040,4.4,2,2.0,True,True,False
1175,1175,Richard Fiala,M,2017-11-26,5,-88,2080,0.0,0,,True,True,False
1176,1176,Richard Král,M,2020-06-01,3,90,2000,1.8,0,,True,True,False
1177,1177,Richard Růžička,M,2017-03-27,6,156,2120,3.12,3,,True,True,False
1178,1178,Richard Beneš,M,2019-03-27,4,156,2040,3.12,1,,True,True,False
1179,1179,Richard Bílý,M,2018-01-07,5,235,2080,4.7,0,,True,True,False
1180,1180,Richard Šimek,M,2021-05-05,2,117,0,2.34,0,,True,False,False
1181,1181,Richard Svatoš,M,2019-01-27,4,215,2040,4.3,3,,True,True,False
1182,1182,Richard Mareš,M,2017-03-26,6,157,2120,3.14,1,,True,True,False
1183,1183,Richard Mach,M,2018-10-05,4,-36,2040,0.0,1,,True,True,False
1184,1184,Richard Vávra,M,2018-11-16,4,-78,2040,0.0,2,,True,True,False
1185,1185,Richard Tomáš,M,2017-01-03,6,239,2120,4.78,1,,True,True,False
1186,1186,Richard Toman,M,2018-10-10,4,-41,2040,0.0,3,,True,True,False
1187,1187,Richard Konečný,M,2021-02-15,2,196,0,3.92,0,,True,False,False
1188,1188,Richard Vlček,M,2021-08-23,2,7,0,0.14,1,,True,False,False
1189,1189,Richard Kratochvíl,M,2018-01-09,5,233,2080,4.66,2,,True,True,False
1190,1190,Richard Kadlec,M,2017-12-11,5,-103,2080,0.0,3,,True,True,False
1191,1191,Richard Kříž,M,2017-04-24,6,128,2120,2.56,0,,True,True,False
1192,1192,Richard Horváth,M,2019-03-27,4,156,2040,3.12,3,,True,True,False
1193,1193,Richard Polák,M,2020-10-15,2,-46,1000,0.0,0,,True,False,False
1194,1194,Richard Janda,M,2019-08-02,4,28,2040,0.56,2,,True,True,False
1195,1195,Richard Dušek,M,2016-12-30,6,-122,2120,0.0,0,,True,True,False
1196,1196,Richard Macháček,M,2021-01-19,2,223,0,4.46,2,,True,False,False
1197,1197,Richard Navrátil,M,2019-05-08,4,114,2040,2.2800000000000002,0,,True,True,False
1198,1198,Richard Staněk,M,2017-04-24,6,128,2120,2.56,0,,True,True,False
1199,1199,Richard Pekař,M,2019-12-22,3,-114,2000,0.0,0,,True,True,False
1200,1200,Igor Novák,M,2021-04-14,2,138,0,2.7600000000000002,1,,True,False,False
1201,1201,Igor Svoboda,M,2020-12-08,2,-100,1000,0.0,0,3.0,True,False,False
1202,1202,Igor Novotný,M,2018-10-17,4,-48,2040,0.0,2,,True,True,False
1203,1203,Igor Dvořák,M,2020-01-06,3,237,2000,4.74,2,,True,True,False
1204,1204,Igor Černý,M,2017-04-21,6,131,2120,2.62,1,,True,True,False
1205,1205,Igor Procházka,M,2020-04-12,3,140,2000,2.8000000000000003,3,2.0,True,True,False
1206,1206,Igor Kovařík,M,2021-05-11,2,111,0,2.22,1,,True,False,False
1207,1207,Igor Veselý,M,2018-05-12,5,110,2080,2.2,3,,True,True,False
1208,1208,Igor Horák,M,2020-09-16,2,-17,1000,0.0,0,,True,False,False
1209,1209,Igor Němec,M,2019-02-02,4,209,2040,4.18,1,,True,True,False
1210,1210,Igor Pospíšil,M,2016-11-22,6,-84,2120,0.0,0,,False,True,False
1211,1211,Igor Marek,M,2017-02-14,6,197,2120,3.94,1,,True,True,False
1212,1212,Igor Urban,M,2020-11-09,2,-71,1000,0.0,1,,True,False,False
1213,1213,Igor Soukup,M,2019-05-21,4,101,2040,2.02,0,,True,True,False
1214,1214,Igor Hájek,M,2019-05-07,4,115,2040,2.3000000000000003,0,,True,True,False
1215,1215,Igor Fiala,M,2020-05-19,3,103,2000,2.06,1,,True,True,False
1216,1216,Igor Král,M,2017-03-12,6,171,2120,3.42,0,,True,True,False
1217,1217,Igor Růžička,M,2017-07-18,6,43,2120,0.86,3,,True,True,False
1218,1218,Igor Beneš,M,2020-10-14,2,-45,1000,0.0,2,,True,False,False
1219,1219,Igor Bílý,M,2018-09-08,4,-9,2040,0.0,0,,True,True,False
1220,1220,Igor Šimek,M,2019-05-24,4,98,2040,1.96,0,,True,True,False
1221,1221,Igor Svatoš,M,2018-11-24,4,-86,2040,0.0,2,,True,True,False
1222,1222,Igor Mareš,M,2016-07-20,7,41,2160,0.8200000000000001,0,,True,False,False
1223,1223,Igor Mach,M,2019-06-24,4,67,2040,1.34,3,,True,True,False
1224,1224,Igor Vávra,M,2019-12-26,3,-118,2000,0.0,0,,True,True,False
1225,1225,Igor Tomáš,M,2020-06-17,3,74,2000,1.48,2,,True,True,False
1226,1226,Igor Toman,M,2018-08-27,5,3,2080,0.06,0,,True,True,False
1227,1227,Igor Konečný,M,2017-12-24,5,-116,2080,0.0,3,,True,True,False
1228,1228,Igor Vlček,M,2019-10-27,3,-58,2000,0.0,3,,True,True,False
1229,1229,Igor Kratochvíl,M,2020-07-09,3,52,2000,1.04,1,,True,True,False
1230,1230,Igor Kadlec,M,2018-06-24,5,67,2080,1.34,0,,True,True,False
1231,1231,Igor Kříž,M,2019-06-15,4,76,2040,1.52,2,,True,True,False
1232,1232,Igor Horváth,M,2020-03-01,3,182,2000,3.64,2,,True,True,False
1233,1233,Igor Polák,M,2020-06-06,3,85,2000,1.7,2,,True,True,False
1234,1234,Igor Janda,M,2021-03-11,2,172,0,3.44,3,,True,False,False
1235,1235,Igor Dušek,M,2017-03-23,6,160,2120,3.2,3,2.0,True,True,False
1236,1236,Igor Macháček,M,2019-08-27,4,3,2040,0.06,3,,True,True,False
1237,1237,Igor Navrátil,M,2019-10-17,3,-48,2000,0.0,3,,True,True,False
1238,1238,Igor Staněk,M,2021-01-03,2,239,0,4.78,0,,True,False,False
1239,1239,Igor Pekař,M,2019-12-02,3,-94,2000,0.0,0,,True,True,False
1240,1240,Vladimír Novák,M,2020-09-30,2,-31,1000,0.0,3,,True,False,False
1241,1241,Vladimír Svoboda,M,2018-08-05,5,25,2080,0.5,2,,True,True,False
1242,1242,Vladimír Novotný,M,2019-06-04,4,87,2040,1.74,1,,True,True,False
1243,1243,Vladimír Dvořák,M,2017-11-17,5,-79,2080,0.0,0,,True,True,False
1244,1244,Vladimír Černý,M,2017-08-31,5,-1,2080,0.0,2,,True,True,False
1245,1245,Vladimír Procházka,M,2021-06-25,2,66,0,1.32,2,,True,False,True
1246,1246,Vladimír Kovařík,M,2019-08-25,4,5,2040,0.1,3,,True,True,False
1247,1247,Vladimír Veselý,M,2020-05-16,3,106,2000,2.12,3,,True,True,False
1248,1248,Vladimír Horák,M,2017-07-21,6,40,2120,0.8,0,2.0,True,True,False
1249,1249,Vladimír Němec,M,2019-05-21,4,101,2040,2.02,0,,True,True,False
1250,1250,Vladimír Pospíšil,M,2021-08-16,2,14,0,0.28,2,,True,False,False
1251,1251,Vladimír Marek,M,2020-04-13,3,139,2000,2.7800000000000002,2,,True,True,False
1252,1252,Vladimír Urban,M,2018-04-24,5,128,2080,2.56,2,,True,True,False
1253,1253,Vladimír Soukup,M,2016-12-14,6,-106,2120,0.0,2,,True,True,False
1254,1254,Vladimír Hájek,M,2020-06-27,3,64,2000,1.28,0,,True,True,False
1255,1255,Vladimír Fiala,M,2019-11-24,3,-86,2000,0.0,1,,True,True,False
1256,1256,Vladimír Král,M,2018-11-15,4,-77,2040,0.0,0,,True,True,False
1257,1257,Vladimír Růžička,M,2018-10-08,4,-39,2040,0.0,2,,True,True,False
1258,1258,Vladimír Beneš,M,2021-05-14,2,108,0,2.16,0,,True,False,False
1259,1259,Vladimír Bílý,M,2020-06-20,3,71,2000,1.42,2,,True,True,False
1260,1260,Vladimír Šimek,M,2018-05-11,5,111,2080,2.22,2,,True,True,False
1261,1261,Vladimír Svatoš,M,2017-02-18,6,193,2120,3.86,3,,True,True,False
1262,1262,Vladimír Mareš,M,2018-01-13,5,229,2080,4.58,2,,True,True,False
1263,1263,Vladimír Mach,M,2019-05-30,4,92,2040,1.84,0,,True,True,False
1264,1264,Vladimír Vávra,M,2020-01-23,3,220,2000,4.4,0,1.0,True,True,False
1265,1265,Vladimír Tomáš,M,2019-06-10,4,81,2040,1.62,1,,True,True,False
1266,1266,Vladimír Toman,M,2017-01-01,6,241,2120,4.82,2,,True,True,False
1267,1267,Vladimír Konečný,M,2019-10-28,3,-59,2000,0.0,0,,True,True,False
1268,1268,Vladimír Vlček,M,2019-11-20,3,-82,2000,0.0,1,,True,True,False
1269,1269,Vladimír Kratochvíl,M,2017-01-25,6,217,2120,4.34,1,,True,True,False
1270,1270,Vladimír Kadlec,M,2017-03-30,6,153,2120,3.06,2,,True,True,False
1271,1271,Vladimír Kříž,M,2018-01-23,5,219,2080,4.38,2,,True,True,False
1272,1272,Vladimír Horváth,M,2021-05-06,2,116,0,2.32,3,,True,False,False
1273,1273,Vladimír Polák,M,2021-05-24,2,98,0,1.96,3,,True,False,False
1274,1274,Vladimír Janda,M,2018-02-28,5,183,2080,3.66,0,,True,True,False
1275,1275,Vladimír Dušek,M,2018-07-27,5,34,2080,0.68,1,,True,True,False
1276,1276,Vladimír Macháček,M,2016-06-18,7,73,2160,1.46,2,,True,False,False
1277,1277,Vladimír Navrátil,M,2018-01-30,5,212,2080,4.24,0,,True,True,False
1278,1278,Vladimír Staněk,M,2018-03-16,5,167,2080,3.34,1,,True,True,False
1279,1279,Vladimír Pekař,M,2018-05-31,5,91,2080,1.82,0,,True,True,False
1280,1280,Štefan Novák,M,2017-01-16,6,226,2120,4.5200000000000005,3,,True,True,False
